trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro.started,intro.stopped,next.keys,next.rt,next.started,next.stopped,text.started,text.stopped,sound_2.started,sound_2.stopped,start_sound.started,start_sound.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,11.388515087019186,None,space,6.3431385649601,11.388515087019186,None,,,,,,,,,t,001,2022-06-27_10h36.20.754,EEG_Hyperscanning,2022.1.4,60.03743189047894,
,,,,,,,,,,43.258427803986706,None,43.25821049247752,None,32.77514225452323,None,33.25847535999492,None,,,,,,,
